session,amplitude,presence,response_presence,reaction_time
2,1.7222,0,0,0.26
2,1.7222,1,1,0.2358
2,1.7222,0,0,0.2858
2,1.7222,1,1,0.2219
2,1.7222,1,0,0.6016
2,1.7222,0,0,0.3379
2,1.7222,1,0,0.402
2,1.7222,1,1,0.1642
2,1.7222,1,1,0.1939
1,1.4667,0,0,0.354
1,1.4667,1,0,0.2803
1,1.4667,0,0,0.4639
1,1.4667,0,0,0.506
1,1.4667,1,1,0.2099
1,1.4667,1,0,0.5641
1,1.4667,1,0,0.6957
1,1.4667,1,1,0.246
1,1.4667,0,0,0.2085
1,1.4667,0,0,0.292
1,1.4667,0,0,0.306
1,1.4667,1,0,0.3337
1,1.4667,1,1,0.2638
1,1.4667,0,0,0.4579
1,1.4667,0,0,0.4658
1,1.4667,0,0,0.338
1,1.4667,0,1,0.3758
1,1.4667,0,0,0.3578
1,1.4667,1,1,0.306
1,1.4667,1,0,0.3303
2,1.4667,0,0,0.4902
2,1.4667,0,0,0.2341
2,1.4667,0,0,0.4278
2,1.4667,1,1,0.2299
2,1.4667,0,0,0.2581
2,1.4667,0,0,0.2741
2,1.4667,1,1,0.4524
2,1.4667,1,1,0.238
2,1.4667,0,1,0.2721
2,1.4667,1,0,0.3161
2,1.4667,0,0,0.2659
2,1.4667,1,1,0.2979
2,1.4667,1,1,0.1399
2,1.4667,1,1,0.1379
2,1.4667,1,1,0.1939
2,1.4667,0,0,0.2699
2,1.4667,1,1,0.2719
2,1.4667,0,0,0.304
2,1.4667,0,0,0.3757
2,1.4667,0,1,0.4218
1,1.2111,1,0,0.32
1,1.2111,0,0,0.2941
1,1.2111,1,1,0.342
1,1.2111,0,0,0.2841
1,1.2111,0,1,0.3724
1,1.2111,1,1,0.318
1,1.2111,0,1,0.5107
1,1.2111,1,0,0.2359
1,1.2111,1,1,0.2699
1,1.2111,0,0,0.4438
1,1.2111,1,1,0.2539
1,1.2111,0,1,0.3994
1,1.2111,1,1,0.2199
1,1.2111,0,0,0.3758
1,1.2111,0,1,0.3317
1,1.2111,1,0,0.2259
1,1.2111,1,1,0.2678
1,1.2111,0,0,0.3598
1,1.2111,1,1,0.2458
1,1.2111,1,0,0.2721
2,1.2111,1,1,0.2402
2,1.2111,1,1,0.3138
2,1.2111,0,0,0.3221
2,1.2111,1,1,0.3142
2,1.2111,1,1,0.3999
2,1.2111,1,0,0.308
2,1.2111,0,1,0.1701
2,1.2111,1,0,0.312
2,1.2111,0,0,0.4543
2,1.2111,1,1,0.2079
2,1.2111,0,0,0.2999
2,1.2111,0,0,0.2921
2,1.2111,1,1,0.4679
2,1.2111,1,1,0.3646
2,1.2111,0,0,0.2723
2,1.2111,1,0,0.3698
2,1.2111,0,0,0.3901
2,1.2111,0,0,0.4339
2,1.2111,0,1,0.2626
2,1.2111,1,1,0.2338
1,0.9556,1,1,0.4985
1,0.9556,0,0,0.386
1,0.9556,1,1,0.5897
1,0.9556,1,0,0.3301
1,0.9556,1,0,0.6002
1,0.9556,1,1,0.2918
1,0.9556,0,0,0.3297
1,0.9556,1,1,0.3622
1,0.9556,0,1,0.3178
1,0.9556,1,0,0.3022
1,0.9556,1,1,0.3163
1,0.9556,1,1,0.274
1,0.9556,0,0,0.278
1,0.9556,0,0,0.5923
1,0.9556,1,1,0.4199
1,0.9556,0,0,0.2799
1,0.9556,1,1,0.2321
1,0.9556,1,0,0.4179
1,0.9556,1,1,0.35
1,0.9556,1,1,0.4118
2,0.9556,1,0,0.3382
2,0.9556,1,0,0.5359
2,0.9556,0,0,0.3818
2,0.9556,1,1,0.2121
2,0.9556,0,1,0.1981
2,0.9556,1,1,0.5458
2,0.9556,1,1,0.3201
2,0.9556,0,0,0.4138
2,0.9556,1,0,0.5036
2,0.9556,1,1,0.3817
2,0.9556,0,0,0.2518
2,0.9556,1,0,0.3882
2,0.9556,0,1,0.2665
2,0.9556,0,1,0.322
2,0.9556,0,1,0.418
2,0.9556,1,0,0.4379
2,0.9556,1,1,0.3682
2,0.9556,0,0,0.4285
2,0.9556,1,1,0.3046
2,0.9556,0,1,0.254
1,0.7,0,0,0.426
1,0.7,0,1,0.4837
1,0.7,1,0,0.46
1,0.7,1,1,0.2538
1,0.7,1,0,0.494
1,0.7,1,0,0.3503
1,0.7,1,0,0.4516
1,0.7,0,0,0.4398
1,0.7,0,0,0.5776
1,0.7,1,0,0.4458
1,0.7,1,1,0.3939
1,0.7,0,1,0.414
1,0.7,0,0,0.32
1,0.7,1,0,0.3818
1,0.7,1,0,0.3878
1,0.7,0,0,0.4158
1,0.7,0,1,0.4601
1,0.7,1,1,0.6119
1,0.7,0,1,0.2699
1,0.7,1,0,0.2941
2,0.7,1,1,0.402
2,0.7,0,1,0.3977
2,0.7,0,0,0.3925
2,0.7,0,0,0.4199
2,0.7,0,0,0.5521
2,0.7,1,1,0.3798
2,0.7,1,0,0.3382
2,0.7,1,1,0.3519
2,0.7,1,0,0.4439
2,0.7,1,1,0.278
2,0.7,1,1,0.2799
2,0.7,1,1,0.3438
2,0.7,1,1,0.284
2,0.7,1,0,0.4137
2,0.7,1,1,0.2639
2,0.7,0,0,0.5357
2,0.7,0,1,0.2801
2,0.7,1,0,0.2558
2,0.7,1,1,0.3698
2,0.7,0,1,0.2539
